เลขที่ลำดับ,Transaction ID,ชื่อ นามสกุล,ที่อยู่,หมายเลขบัตรประชาชน,เบอร์ติดต่อกลับ,ประเภทการชำระเงิน,  วันเวลา เข้ามาพัก,ห้องพักเลขที่,สัญชาติ,อาชีพ,มาจากตำบล อำเภอ จังหวัด หรือประเทศใด,จะไปตำบล อำเภอ จังหวัด หรือประเทศใด,วันเวลาที่ออกไป
532,VP01667,ธัญชนก แก้วใส,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,1330215238723,085-8444497,เงินสด,26 ม.ค. 69,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,27 ม.ค. 69
533,VP01668,กัลยารัตน์ รุ่งเรือง,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,7894461933994,081-6742660,เงินโอน QR,27 ม.ค. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,28 ม.ค. 69
534,VP01669,พัชรี บุญทวี,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,2856314653041,087-7874425,เงินโอน QR,28 ม.ค. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,29 ม.ค. 69
535,VP01670,รัตนา กล้าหาญ,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,9326070505420,088-4002600,เงินโอน QR,29 ม.ค. 69,A108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,30 ม.ค. 69
536,VP01671,จักรพงษ์ แก้วใส,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,54245658829,089-1547230,เงินสด,30 ม.ค. 69,B101,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,31 ม.ค. 69
537,VP01672,อธิวัฒน์ สุขสม,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,478484380951,081-7914279,เงินโอน QR,31 ม.ค. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,01 ก.พ. 69
538,VP01673,สิทธิโชค แสงทอง,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,2810394245423,089-8386033,เงินโอน QR,01 ก.พ. 69,B110,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,02 ก.พ. 69
539,VP01674,วรรณิศา อินทรวงศ์,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,592150099126,086-6049037,เงินสด,02 ก.พ. 69,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,03 ก.พ. 69
540,VP01675,กัลยารัตน์ วัฒนกุล,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,2079340183844,083-8140127,เงินสด,03 ก.พ. 69,A107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,04 ก.พ. 69
541,VP01676,รัตนา เรืองศรี,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,6858871849760,085-7821396,เงินสด,04 ก.พ. 69,A106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,05 ก.พ. 69
542,VP01677,ธัญชนก โพธิ์ชัย,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,9096950972837,087-6660128,เงินโอน QR,05 ก.พ. 69,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,06 ก.พ. 69
543,VP01678,อารยา อินทรวงศ์,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,255779423213,088-1807704,เงินสด,06 ก.พ. 69,B103,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,07 ก.พ. 69
544,VP01679,สุริยา เรืองศรี,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,8025656124389,086-4479930,เงินโอน QR,07 ก.พ. 69,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,08 ก.พ. 69
545,VP01680,นิภาพร แสงทอง,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,6158030253385,083-7666052,เงินโอน QR,08 ก.พ. 69,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,09 ก.พ. 69
546,VP01681,ชยพล มีสุข,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,5434433735510,085-3752147,เงินโอน QR,09 ก.พ. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,10 ก.พ. 69
547,VP01682,วรรณิศา มีสุข,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,5479635240305,082-4717723,เงินสด,10 ก.พ. 69,B104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,11 ก.พ. 69
548,VP01683,กิตติศักดิ์ คำแสน,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,6546266471349,081-9407273,เงินโอน QR,11 ก.พ. 69,B106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,12 ก.พ. 69
549,VP01684,ชยพล คำแสน,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,330467946970,086-5642794,เงินโอน QR,12 ก.พ. 69,N5,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,13 ก.พ. 69
550,VP01685,มนัสนันท์ คำแสน,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,197445694682,085-6430969,เงินสด,13 ก.พ. 69,A109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,14 ก.พ. 69
551,VP01686,ยุพา รัตนพร,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,6358336048310,088-7347304,เงินสด,14 ก.พ. 69,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,15 ก.พ. 69
552,VP01687,นิภาพร คำแสน,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,5096232906358,085-1759537,เงินสด,15 ก.พ. 69,N6,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,16 ก.พ. 69
553,VP01688,ยุพา วัฒนกุล,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,3388457015435,085-5032289,เงินโอน QR,16 ก.พ. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,17 ก.พ. 69
554,VP01689,วรรณิศา สุขสม,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,5331701149701,080-9136100,เงินสด,17 ก.พ. 69,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,18 ก.พ. 69
555,VP01690,สุริยา ศรีจันทร์,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,7623856745841,086-4508043,เงินโอน QR,18 ก.พ. 69,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,19 ก.พ. 69
556,VP01691,ชยพล ใจดี,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,9682843998299,082-5266968,เงินโอน QR,19 ก.พ. 69,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,20 ก.พ. 69
557,VP01692,ชยพล สายชล,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,9274710817622,082-3997715,เงินโอน QR,20 ก.พ. 69,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,21 ก.พ. 69
558,VP01693,สุริยา มีสุข,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,1464393679264,081-9395254,เงินสด,21 ก.พ. 69,A111,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,22 ก.พ. 69
559,VP01694,สิทธิโชค รัตนพร,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,4908443969517,089-5245289,เงินโอน QR,22 ก.พ. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,23 ก.พ. 69
560,VP01695,กิตติศักดิ์ กล้าหาญ,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,5570447311224,084-5542296,เงินโอน QR,23 ก.พ. 69,A108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,24 ก.พ. 69
561,VP01696,จักรพงษ์ ใจดี,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,9129318990573,088-5507773,เงินสด,24 ก.พ. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,25 ก.พ. 69
562,VP01697,วรรณิศา บุญทวี,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,2687437610027,086-8435483,เงินสด,25 ก.พ. 69,B110,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,26 ก.พ. 69
563,VP01698,ชยพล เรืองศรี,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,5225811414163,088-6700170,เงินสด,26 ก.พ. 69,B111,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,27 ก.พ. 69
564,VP01699,วรรณิศา สายชล,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,1410624623363,082-1979902,เงินโอน QR,27 ก.พ. 69,B110,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,28 ก.พ. 69
565,VP01700,อธิวัฒน์ เรืองศรี,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,2284491726359,088-5866880,เงินสด,28 ก.พ. 69,A106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,01 มี.ค. 69
566,VP01701,มนัสนันท์ มีสุข,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,8105610006386,085-9185564,เงินโอน QR,01 มี.ค. 69,B106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,02 มี.ค. 69
567,VP01702,ณัฐพล อินทรวงศ์,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,7940620948041,082-8925389,เงินโอน QR,02 มี.ค. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,03 มี.ค. 69
568,VP01703,ยุพา ทองสิงห์,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,1435632882791,084-2626389,เงินโอน QR,03 มี.ค. 69,B110,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,04 มี.ค. 69
569,VP01704,กิตติศักดิ์ พานทอง,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,1957847150737,081-7484584,เงินสด,04 มี.ค. 69,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,05 มี.ค. 69
570,VP01705,อารยา ศรีจันทร์,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,7332872555946,081-7110552,เงินโอน QR,05 มี.ค. 69,A107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,06 มี.ค. 69
571,VP01706,สุริยา รัตนพร,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,1185702674551,081-9682234,เงินโอน QR,06 มี.ค. 69,A106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,07 มี.ค. 69
572,VP01707,จักรพงษ์ สุขสม,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,5856506428384,087-6977713,เงินสด,07 มี.ค. 69,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,08 มี.ค. 69
573,VP01708,มนัสนันท์ แสงทอง,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,6452510510408,084-5213470,เงินสด,08 มี.ค. 69,B103,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,09 มี.ค. 69
574,VP01709,อารยา มีสุข,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,4274700821105,083-7191797,เงินสด,09 มี.ค. 69,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,10 มี.ค. 69
575,VP01710,ชัยวัฒน์ กล้าหาญ,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,1542127857566,080-7444512,เงินโอน QR,10 มี.ค. 69,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,11 มี.ค. 69
576,VP01711,กัลยารัตน์ คำแสน,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,6378458358236,082-5390515,เงินสด,11 มี.ค. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,12 มี.ค. 69
577,VP01712,ประเสริฐ ศรีจันทร์,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,1053013260900,087-4212745,เงินโอน QR,12 มี.ค. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,13 มี.ค. 69
578,VP01713,กิตติศักดิ์ วัฒนกุล,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,4707259098937,080-6894276,เงินโอน QR,13 มี.ค. 69,B110,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,14 มี.ค. 69
579,VP01714,กัลยารัตน์ โพธิ์ชัย,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,4479334191196,085-7874537,เงินโอน QR,14 มี.ค. 69,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,15 มี.ค. 69
580,VP01715,อาทิตยา บุญทวี,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,4126969892784,083-4445175,เงินสด,15 มี.ค. 69,A107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,16 มี.ค. 69
581,VP01716,ยุพา พานทอง,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,6702737153051,089-5154084,เงินโอน QR,16 มี.ค. 69,A106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,17 มี.ค. 69
582,VP01717,อธิวัฒน์ กล้าหาญ,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,2671952637877,087-5382701,เงินโอน QR,17 มี.ค. 69,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,18 มี.ค. 69
583,VP01718,ธัญชนก บุญทวี,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,8420752488137,086-5401653,เงินสด,18 มี.ค. 69,B103,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,19 มี.ค. 69
584,VP01719,ณัฐพล เรืองศรี,88 หมู่ 4 ต.โพธิ์หมากแข้ง อ.ศรีวิไล จ.บึงกาฬ,3939572919117,087-4546500,เงินสด,19 มี.ค. 69,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,20 มี.ค. 69
585,VP01720,ประเสริฐ รุ่งเรือง,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,2917126186311,080-8802829,เงินสด,20 มี.ค. 69,B107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,21 มี.ค. 69
586,VP01721,ภูวดล แก้วใส,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,5541117904456,082-1698668,เงินสด,21 มี.ค. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,22 มี.ค. 69
587,VP01722,ภูวดล สายชล,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,1130392978594,085-6779729,เงินสด,22 มี.ค. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,23 มี.ค. 69
588,VP01723,อธิวัฒน์ รุ่งเรือง,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,6694691284358,085-4498170,เงินสด,23 มี.ค. 69,B110,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,24 มี.ค. 69
589,VP01724,ชัยวัฒน์ รุ่งเรือง,99/1 หมู่ 1 ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,6166786540740,080-7415455,เงินสด,24 มี.ค. 69,A105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,25 มี.ค. 69
590,VP01725,อธิวัฒน์ ทองสิงห์,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,5884136851817,080-5046739,เงินสด,25 มี.ค. 69,A107,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,26 มี.ค. 69
591,VP01726,กิตติศักดิ์ ทองสิงห์,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,8268587710104,080-8064406,เงินสด,26 มี.ค. 69,A106,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,27 มี.ค. 69
592,VP01727,นิภาพร มีสุข,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,3324752817840,080-6666848,เงินโอน QR,27 มี.ค. 69,A104,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,28 มี.ค. 69
593,VP01728,จักรพงษ์ สายชล,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,2085329946493,085-1876665,เงินโอน QR,28 มี.ค. 69,B105,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,29 มี.ค. 69
594,VP01729,ภูวดล รัตนพร,45/3 ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,2146933722005,084-6483968,เงินโอน QR,29 มี.ค. 69,B201,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,30 มี.ค. 69
595,VP01730,สิทธิโชค พานทอง,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,8204539142284,083-2893947,เงินสด,30 มี.ค. 69,B202,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,31 มี.ค. 69
596,VP01731,ชยพล อินทรวงศ์,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,9563723673066,089-9078399,เงินโอน QR,31 มี.ค. 69,B108,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,01 เม.ย. 69
597,VP01732,มนัสนันท์ พงษ์ไพบูลย์,123 หมู่ 5 ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ,4565227726677,088-9917432,เงินโอน QR,01 เม.ย. 69,A111,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,02 เม.ย. 69
598,VP01733,รัตนา พงษ์ไพบูลย์,12/7 ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,7872001058696,082-1531078,เงินสด,02 เม.ย. 69,B109,ไทย,รับจ้าง,บึงกาฬ,บึงกาฬ,03 เม.ย. 69
599,,,,,,,,,,,,,
